Date,Sac.cfs,SJR.cfs,Month,Year,OMR,Exports,OMR_group,Sub.group
1969-12-31T00:00:00Z,44471.13440757296,2810.342670065576,12,1969,-5290.322580645161,7498.509683679125,-5000,himed
1970-01-31T00:00:00Z,76434.69937966761,17454.304096611537,1,1970,-3086.911707276599,14012.938318636378,-3500,hihi
1970-03-31T00:00:00Z,30888.669530590683,7725.815536096604,3,1970,-3500,7811.595348052053,-3500,hihi
1970-06-30T00:00:00Z,15271.544896686308,2376.4860920098527,6,1970,-4694.323039184453,5206.2472603621245,-5000,medmed
1970-12-31T00:00:00Z,55911.79094579907,2075.4773268669246,12,1970,-5290.322580645162,7713.784503867224,-5000,himed
1971-01-31T00:00:00Z,47519.23652186586,1811.9324303895955,1,1971,-4516.129032258064,5891.665837993494,-5000,hilo
1971-03-31T00:00:00Z,41860.24064110407,2428.15866566117,3,1971,-3500,5232.7736449223685,-3500,himed
1971-05-31T00:00:00Z,20397.38378336969,2788.7203815800062,5,1971,-1941.5315172627227,3264.305104427773,-2000,medmed
1971-06-30T00:00:00Z,12622.28496073218,1796.8653985710714,6,1971,-4999.999999999998,5261.4525189466385,-5000,lolo
1971-12-31T00:00:00Z,19042.146898398823,1638.8671501390395,12,1971,-5290.322580645161,6960.785173509975,-5000,medlo
1972-01-31T00:00:00Z,16737.602089831496,1561.0263933634938,1,1972,-4516.1290322580635,5587.955414748651,-5000,medlo
1972-03-31T00:00:00Z,23144.72287050163,1934.6001566997024,3,1972,-3500.0000000000005,4530.639307634358,-3500,medlo
1972-04-30T00:00:00Z,15179.512467965187,2301.6247931011994,4,1972,-2181.5643294269867,2931.4632145747464,-2000,medmed
1972-06-30T00:00:00Z,14124.51759094771,1255.170659983183,6,1972,-5000,5036.113825693972,-5000,medlo
1972-12-31T00:00:00Z,28573.177585663187,1693.1749290786752,12,1972,-5290.322580645161,6695.619182651242,-5000,hilo
1973-01-31T00:00:00Z,63891.27821324851,2490.3413536991493,1,1973,-4516.129032258064,7140.42749956642,-5000,himed
1973-03-31T00:00:00Z,50563.83223457282,4564.08173835388,3,1973,-3499.9999999999995,6644.82614450999,-3500,hihi
1973-04-30T00:00:00Z,14761.017060547865,7085.576445171278,4,1973,-1698.7639308199768,4140.00253873626,-2000,medhi
1973-05-31T00:00:00Z,11533.655456799392,4850.633247136914,5,1973,-2243.6270872077307,4298.193271090295,-2000,lohi
1973-06-30T00:00:00Z,14776.097262573781,2574.779838270118,6,1973,-5000,5965.6637902232305,-5000,medmed
1973-12-31T00:00:00Z,64580.30417438759,5854.761354175486,12,1973,-5290.322580645161,9064.825033419289,-5000,hihi
1974-01-31T00:00:00Z,73222.59713190103,8394.441051055566,1,1974,-4516.129032258064,9655.050997117953,-5000,hihi
1974-03-31T00:00:00Z,71034.68790334536,7853.932298823157,3,1974,-3499.9999999999995,8003.778039972834,-3500,hihi
1974-04-30T00:00:00Z,54581.27458665794,8127.564559434393,4,1974,-3995.0000000000005,6449.860686886597,-3500,hihi
1974-05-31T00:00:00Z,16819.417560269972,5704.937056993849,5,1974,-2363.779531770914,5005.0958299685435,-2000,medhi
1974-06-30T00:00:00Z,12234.563772279627,2757.5245241101698,6,1974,-4614.417125362035,5680.976799680931,-5000,lomed
1974-12-31T00:00:00Z,14056.481218796574,2054.473403131314,12,1974,-7004.069075515628,8820.140452733387,less than -5500,medmed
1975-01-31T00:00:00Z,11065.923753151777,2011.2584278498327,1,1975,-4999.999999999998,6420.1293781132235,-5000,lomed
1975-03-31T00:00:00Z,59059.04206277098,7210.047080094103,3,1975,-3500,7879.849129679377,-3500,hihi
1975-05-31T00:00:00Z,21895.25194256695,5224.896105374033,5,1975,-1984.8445939036935,4186.986949565873,-2000,medhi
1975-06-30T00:00:00Z,14507.705559411224,3198.5638777421887,6,1975,-5000,6292.259441027032,-5000,medmed
1975-12-31T00:00:00Z,11631.918178226995,1613.142649944794,12,1975,-5970.765005651213,6958.788177370432,less than -5500,lolo
1976-01-31T00:00:00Z,9697.39160185329,1755.5949973382233,1,1976,-3523.0918522341412,4590.9214679873,-3500,lolo
1976-02-29T00:00:00Z,11531.679182522357,2165.1286113952237,2,1976,-4698.480067446147,6375.967397973032,-5000,lomed
1976-03-31T00:00:00Z,12659.841611157377,2016.808388448951,3,1976,-3989.804087688173,5407.449651700976,-3500,lomed
1976-04-30T00:00:00Z,8924.397690399988,2341.5569957365783,4,1976,-1612.9363759339724,2941.726228540122,-2000,lomed
1976-05-31T00:00:00Z,7140.9268645235015,1699.7217909767078,5,1976,-1953.7110936576114,2243.16317054515,-2000,lolo
1976-12-31T00:00:00Z,5983.906021696879,1217.271772511514,12,1976,-1723.7475235038578,2089.72093535027,-2000,lolo
1977-05-31T00:00:00Z,6720.024816249584,1395.0699567389395,5,1977,-1704.9139045278168,1978.6061589104406,-2000,lolo
1977-06-30T00:00:00Z,11491.859436458748,957.5529936092124,6,1977,-3551.972671836337,3080.8953295939414,-3500,lolo
1977-12-31T00:00:00Z,14192.689587467563,1576.0809096551836,12,1977,-4829.018967292489,6483.1207108704975,-5000,medlo
1978-01-31T00:00:00Z,54219.243562356554,4137.809430321301,1,1978,-4516.129032258064,8434.609862087298,-5000,hihi
1978-03-31T00:00:00Z,54365.6782028072,8694.921671500271,3,1978,-3500.0000000000005,8858.625187777343,-3500,hihi
1978-05-31T00:00:00Z,16594.478242756424,7242.716963430394,5,1978,-3620,6782.51455481937,-3500,medhi
1978-06-30T00:00:00Z,14665.161243842982,4548.389950004381,6,1978,-5000,6474.443523236381,-5000,medhi
1978-12-31T00:00:00Z,11887.083750685397,1782.5536916023627,12,1978,-6812.148565876546,8052.775438361456,less than -5500,lolo
1979-01-31T00:00:00Z,19811.049846021913,5277.246218334115,1,1979,-5000.000000000001,9208.358763955981,-5000,medhi
1979-04-30T00:00:00Z,12485.854017373693,6758.112002461664,4,1979,-1771.8725967931366,3936.6105075541955,-2000,lohi
1979-05-31T00:00:00Z,12104.838118420497,7840.788106518077,5,1979,-1851.0244497185283,5378.7132803664645,-2000,lohi
1979-06-30T00:00:00Z,14225.543624775853,3329.4457926405935,6,1979,-4999.999999999999,6355.836857740789,-5000,medmed
1979-12-31T00:00:00Z,21911.854837709117,1836.0676380848179,12,1979,-5290.322580645164,6913.8027193334365,-5000,medlo
1980-01-31T00:00:00Z,66003.22378691866,12936.754104418806,1,1980,-4516.129032258064,12417.343124781599,-5000,hihi
1980-05-31T00:00:00Z,12383.515725660187,8214.029034185023,5,1980,-3620.0000000000036,7151.5437281497225,-3500,lohi
1980-06-30T00:00:00Z,10374.073997481673,7945.247001724473,6,1980,-3087.709530755577,6643.1605682063055,-3500,lohi
1980-12-31T00:00:00Z,13797.22899465289,1669.2239446506262,12,1980,-7927.595787332992,9472.516881198815,less than -5500,medlo
1981-01-31T00:00:00Z,20019.15507407944,3043.4459452415117,1,1981,-3645.1612903225832,6506.9210358720975,-3500,medmed
1981-04-30T00:00:00Z,10379.757056575812,2853.5682581238907,4,1981,-1818.6504566829287,2878.006901967476,-2000,lomed
1981-05-31T00:00:00Z,12137.750457602171,2429.425683234407,5,1981,-2443.006743916583,3099.2871671473395,-2000,lomed
1981-06-30T00:00:00Z,13413.066283556253,1569.3963413718993,6,1981,-5000,5149.663371262834,-5000,lolo
1981-12-31T00:00:00Z,71027.95133092522,1494.3391504336578,12,1981,-5290.322580645161,6625.269949313641,-5000,hilo
1982-01-31T00:00:00Z,65996.71247025776,7299.088580957664,1,1982,-4516.129032258064,10039.389934801384,-5000,hihi
1984-03-31T00:00:00Z,32558.617143019925,6092.484087179076,3,1984,-3500,6874.658241853573,-3500,hihi
1984-04-30T00:00:00Z,13508.503521230174,7167.760162613731,4,1984,-2160.2700223591746,4717.418602640084,-2000,medhi
1984-05-31T00:00:00Z,12365.402800544924,4440.627497377234,5,1984,-2203.1181679305673,4175.072595698763,-2000,lohi
1984-06-30T00:00:00Z,14140.246672146432,2539.4089189972283,6,1984,-4754.452057484244,5677.839810537956,-5000,medmed
1984-12-31T00:00:00Z,24463.459860153926,1713.856788951863,12,1984,-5290.322580645161,6775.983407676475,-5000,medlo
1985-01-31T00:00:00Z,13253.86815351894,1830.1591117739622,1,1985,-4999.999999999999,6398.999415915866,-5000,lolo
1985-02-28T00:00:00Z,14910.33745991315,2063.654962064198,2,1985,-4610,6319.026252021227,-5000,medmed
1985-03-31T00:00:00Z,13726.913819798716,2336.92762076569,3,1985,-3500,5318.163412586242,-3500,medmed
1985-04-30T00:00:00Z,9506.567474617937,2845.8403089693743,4,1985,-1955.7130328665307,2842.0949882821837,-2000,lomed
1985-05-31T00:00:00Z,14084.113228958813,2460.707100482257,5,1985,-2315.3422451208694,2948.8328932557833,-2000,medmed
1985-06-30T00:00:00Z,13161.100827092878,1655.6426618437392,6,1985,-5000,5228.13814645514,-5000,lolo
1985-12-31T00:00:00Z,14854.382489024258,1826.5780865733166,12,1985,-7355.020218712418,9135.717294063707,less than -5500,medlo
1986-01-31T00:00:00Z,26030.97041609758,1943.5262442442195,1,1986,-3645.1612903225714,5308.998089287259,-3500,hilo
1986-05-31T00:00:00Z,12045.218977990342,9691.732829513148,5,1986,-3515.325265808062,7891.630575915478,-3500,lohi
1986-06-30T00:00:00Z,10851.607581697534,4882.335339255585,6,1986,-2372.826972128167,4274.868634451916,-2000,lohi
1986-12-31T00:00:00Z,11266.256833720525,1647.6736528848148,12,1986,-6061.211964061734,7288.697392403912,less than -5500,lolo
1987-01-31T00:00:00Z,13453.143785618275,1948.361112154421,1,1987,-4815.120404104153,6601.846277271402,-5000,medlo
1987-04-30T00:00:00Z,13676.70398912439,2373.8200184197963,4,1987,-2356.9125275382335,3249.1480165714133,-2000,medmed
1987-06-30T00:00:00Z,14109.706259537743,1236.3848500922197,6,1987,-4909.429144715149,4900.634507484656,-5000,medlo
1987-12-31T00:00:00Z,17935.000615510493,1337.7610052183181,12,1987,-5290.322580645159,6883.0385008829435,-5000,medlo
1988-01-31T00:00:00Z,26457.338447745016,1661.7339876775554,1,1988,-4516.129032258064,6171.42255334273,-5000,hilo
1988-02-29T00:00:00Z,21648.6734877419,1775.532936835387,2,1988,-3717.1007859244696,4897.151943691465,-3500,medlo
1988-03-31T00:00:00Z,9438.673057054959,1825.8564345962234,3,1988,-1702.7241417759224,2547.343393796592,-2000,lolo
1988-05-31T00:00:00Z,8924.374917168929,1558.4324749038294,5,1988,-1644.7939166069277,1958.66781596194,-2000,lolo
1988-06-30T00:00:00Z,11743.371960295033,1285.945143737541,6,1988,-3112.3455771763615,3036.07291612213,-3500,lolo
1989-01-31T00:00:00Z,12139.240581915916,1341.5599229945283,1,1989,-4582.160081682088,5657.554104227039,-5000,lolo
1989-03-31T00:00:00Z,44175.957775937604,1922.6290432920523,3,1989,-4625,6518.33135327001,-5000,hilo
1989-04-30T00:00:00Z,20692.164509711307,1990.8405785967705,4,1989,-2236.2435510192236,2992.2468397869507,-2000,medmed
1989-06-30T00:00:00Z,14175.573032340459,1242.0039190209052,6,1989,-4999.999999999999,5051.563278291584,-5000,medlo
1989-12-31T00:00:00Z,8303.016700233176,1138.1520886771207,12,1989,-2173.2906928966236,2543.517470144643,-2000,lolo
1990-01-31T00:00:00Z,18155.689806530077,1454.7771411578683,1,1990,-3645.1612903225805,4903.281291543408,-3500,medlo
1990-02-28T00:00:00Z,13128.878758412937,1712.215193615986,2,1990,-3918.1808217253715,5751.302713145068,-3500,lolo
1990-03-31T00:00:00Z,11531.121276233576,1645.708620518615,3,1990,-3714.849935177639,4816.152369754541,-3500,lolo
1990-05-31T00:00:00Z,9232.539781182688,1712.8681913869052,5,1990,-1610.4183597959254,2345.0879886645735,-2000,lolo
1991-03-31T00:00:00Z,30712.872818741795,3297.9999949398643,3,1991,-4625,7836.697436873824,-5000,himed
1991-04-30T00:00:00Z,8467.041985441268,2110.721367765332,4,1991,-1615.841139309623,2604.7098745238054,-2000,lomed
1991-05-31T00:00:00Z,7720.5565475129615,1524.5801174441535,5,1991,-1837.7588720927556,2096.3834786721864,-2000,lolo
1991-06-30T00:00:00Z,7138.6822440327505,1062.0782165343294,6,1991,-2081.714749436499,1491.6330246740736,-2000,lolo
1991-12-31T00:00:00Z,7486.507570041328,1026.2466804278963,12,1991,-2366.634186692981,3239.426718366704,-2000,lolo
1992-03-31T00:00:00Z,20260.39298048231,2469.5360887302036,3,1992,-4625.000000000001,6554.975584804425,-5000,medmed
1992-05-31T00:00:00Z,6943.799570045114,1551.2182258856615,5,1992,-1866.8050162821492,2081.768071899467,-2000,lolo
1992-06-30T00:00:00Z,6512.386726100349,1203.5406032415551,6,1992,-1618.902067140203,1091.6330246740733,-2000,lolo
1992-12-31T00:00:00Z,16364.552502502607,1207.3343796273532,12,1992,-5144.960913206377,6742.483001508363,-5000,medlo
1993-01-31T00:00:00Z,57327.89775230372,5050.157119420606,1,1993,-4516.129032258064,9006.360820672835,-5000,hihi
1993-03-31T00:00:00Z,52107.60595934124,3795.491857728111,3,1993,-3499.9999999999995,6344.620787210359,-3500,himed
1993-04-30T00:00:00Z,30120.372845783404,5699.26339834708,4,1993,-2273.211276067364,3422.42149230638,-2000,hihi
1993-06-30T00:00:00Z,18187.462834070553,3956.59029073425,6,1993,-5000.000000000001,6339.6305398939585,-5000,medmed
1993-12-31T00:00:00Z,13968.591501221717,1576.8819221947524,12,1993,-7960.480388266675,9767.530045173904,less than -5500,medlo
1994-01-31T00:00:00Z,11685.039897430128,1707.4426951891105,1,1994,-5000,6544.253091400982,-5000,lolo
1994-04-30T00:00:00Z,10696.216108529414,2198.720196763496,4,1994,-1735.1862124168974,2909.9506715470834,-2000,lomed
1994-05-31T00:00:00Z,9023.770289500626,1776.615369819602,5,1994,-1886.3866576566622,2520.92810804686,-2000,lolo
1994-06-30T00:00:00Z,14109.704787164334,998.307819897102,6,1994,-4532.422296727268,4384.659265450418,-5000,medlo
1994-12-31T00:00:00Z,15579.950115512907,1039.0171838256342,12,1994,-9544.346155550737,10862.048120454509,less than -5500,medlo
1995-01-31T00:00:00Z,71138.09279191463,3783.1172644664493,1,1995,-3645.1612903225805,7548.018704717639,-3500,himed
1995-03-31T00:00:00Z,78465.08982293782,14942.52795125626,3,1995,-3298.874059427056,13028.888056991487,-3500,hihi
1995-04-30T00:00:00Z,54434.2602524033,13493.024873110779,4,1995,-3994.999999999999,9375.14225649866,-3500,hihi
1995-12-31T00:00:00Z,27921.741304201256,2088.0333263992793,12,1995,-5290.322580645161,7915.545655278076,-5000,himed
1996-01-31T00:00:00Z,39052.31928637524,2794.8447622505114,1,1996,-4516.1290322580635,6985.609785129276,-5000,himed
1996-03-31T00:00:00Z,59230.98088734545,10678.877223859454,3,1996,-3500.0000000000005,9498.46670933431,-3500,hihi
1996-05-31T00:00:00Z,39057.04290447802,7014.181036503744,5,1996,-1512.9826594087942,5159.128960305754,-2000,hihi
1996-06-30T00:00:00Z,12963.128705573075,3144.7495943603935,6,1996,-4854.353361788277,6100.470724259239,-5000,lomed
1996-12-31T00:00:00Z,65569.08147372746,18012.265565099504,12,1996,-2185.498751868226,13263.769241279544,-2000,hihi
1997-03-31T00:00:00Z,18790.652091987602,9659.365104250724,3,1997,-3499.9999999999995,8479.55689809904,-3500,medhi
1997-04-30T00:00:00Z,11774.335619451433,8193.154616378397,4,1997,-1688.5931788249884,4780.698703181249,-2000,lohi
1997-06-30T00:00:00Z,15005.99402466463,3694.435115622002,6,1997,-4578.9193236057,5756.745754441205,-5000,medmed
1997-12-31T00:00:00Z,18716.161696405517,1906.9955749974001,12,1997,-5290.322580645161,6911.399425640143,-5000,medlo
1998-01-31T00:00:00Z,57473.625845030816,4682.176159084777,1,1998,-4516.129032258064,8237.450179585947,-5000,hihi
1998-03-31T00:00:00Z,67913.66865326399,14792.659803673896,3,1998,-3499.9999999999995,11590.2619405153,-3500,hihi
1998-06-30T00:00:00Z,40877.8395299269,17779.16101339766,6,1998,-2338.596538753486,11271.633024674073,-2000,hihi
1998-12-31T00:00:00Z,36197.360619558356,2445.2827266583145,12,1998,-5290.322580645163,6915.150696030976,-5000,himed
1999-01-31T00:00:00Z,37515.28357330332,4680.360907975899,1,1999,-4516.1290322580635,7749.842442695509,-5000,hihi
1999-03-31T00:00:00Z,57271.22971714649,6824.036607788683,3,1999,-3500.0000000000005,7280.119250249061,-3500,hihi
1999-04-30T00:00:00Z,20194.63489701324,6624.91101039111,4,1999,-2392.0356927683324,4835.759706398811,-2000,medhi
1999-05-31T00:00:00Z,14708.359198325275,5059.250329959533,5,1999,-2158.12819509089,4489.168317129942,-2000,medhi
1999-06-30T00:00:00Z,12537.574549912872,3078.1350931837824,6,1999,-4666.701766913404,5860.045888991335,-5000,lomed
1999-12-31T00:00:00Z,10111.997476998342,1372.4076728826956,12,1999,-3280.4148004343524,3900.569010942986,-3500,lolo
2000-01-31T00:00:00Z,24405.522800687057,3533.8116258159002,1,2000,-3645.161290322574,6710.654441586421,-3500,medmed
2000-03-31T00:00:00Z,60666.605517291115,9969.546034002151,3,2000,-3499.9999999999995,8999.090942047029,-3500,hihi
2000-05-31T00:00:00Z,12411.571320347615,5345.790621644271,5,2000,-2022.1355826341985,4621.955432078018,-2000,lohi
2000-06-30T00:00:00Z,13889.217439895649,2629.83408756971,6,2000,-4999.999999999992,6001.5751110910405,-5000,medmed
2001-01-31T00:00:00Z,16139.80614200814,1909.4629028623642,1,2001,-4999.999999999999,6945.550555197996,-5000,medlo
2001-04-30T00:00:00Z,10605.266679293707,2719.3591636445235,4,2001,-1817.8652564673298,2911.3837148979414,-2000,lomed
2001-06-30T00:00:00Z,11655.782114648524,1495.8135228333274,6,2001,-3382.5162514176877,3380.565569688483,-3500,lolo
2001-12-31T00:00:00Z,35570.854587060276,1642.5282827949493,12,2001,-5290.322580645161,7378.764094929389,-5000,hilo
2002-01-31T00:00:00Z,43643.69721790088,2309.7712583579123,1,2002,-4516.129032258064,6212.921947234689,-5000,himed
2002-03-31T00:00:00Z,18991.249758397775,2047.7094348272437,3,2002,-3499.9999999999995,5049.914189450294,-3500,medmed
2002-04-30T00:00:00Z,11786.140166589192,2585.5589519726655,4,2002,-2439.081367103844,2947.464996604653,-2000,lomed
2002-05-31T00:00:00Z,11056.85527151649,2258.81101580506,5,2002,-2204.603015563038,2925.35683231052,-2000,lomed
2002-06-30T00:00:00Z,13467.456739938869,1483.2261673921464,6,2002,-4999.999999999999,5110.5883681269925,-5000,medlo
2002-12-31T00:00:00Z,37325.97103761147,3022.4635672706677,12,2002,-5290.322580645161,8073.020195313571,-5000,himed
2003-01-31T00:00:00Z,53784.99101816514,1767.131899738923,1,2003,-4516.129032258064,5641.550807948553,-5000,hilo
2003-03-31T00:00:00Z,21849.93963495683,2081.7000003989565,3,2003,-3499.9999999999995,4919.776550468527,-3500,medmed
2003-04-30T00:00:00Z,30725.934230684252,2904.311207068963,4,2003,-2140.1304720261364,3114.0870810440124,-2000,himed
2003-05-31T00:00:00Z,32835.58526107211,2405.075090778432,5,2003,-2219.3212061886425,2840.439266802703,-2000,himed
2003-06-30T00:00:00Z,13956.528216939665,1615.6371973585565,6,2003,-4999.999999999998,5170.631897949423,-5000,medlo
2003-12-31T00:00:00Z,27620.93752868317,1421.206293564263,12,2003,-5290.322580645155,6882.388900600229,-5000,hilo
2004-01-31T00:00:00Z,35014.77109481721,1657.411939294853,1,2004,-4516.129032258064,6041.891066385659,-5000,hilo
2004-03-31T00:00:00Z,42864.365382859774,2265.5371480983586,3,2004,-3500,4861.8789116554,-3500,himed
2004-04-30T00:00:00Z,15402.205393204116,2739.193164836513,4,2004,-2475.6122187345636,3334.0752412078937,-2000,medmed
2004-05-31T00:00:00Z,10573.27465082477,2382.0291881154367,5,2004,-2434.681053664788,3092.5878698383167,-2000,lomed
2004-06-30T00:00:00Z,16166.44323224273,1612.0634551938665,6,2004,-4689.433333312802,4840.55915515631,-5000,medlo
2004-12-31T00:00:00Z,19704.182981624504,2308.301976532614,12,2004,-5290.3225806451555,7109.6739065500715,-5000,medmed
2005-01-31T00:00:00Z,35332.66276320536,3780.4597961889244,1,2005,-4516.129032258064,7613.0831357373845,-5000,himed
2005-03-31T00:00:00Z,28959.644151198052,10123.04730294902,3,2005,-3500,9441.25632110961,-3500,hihi
2005-05-31T00:00:00Z,41805.952234245575,14437.423983506978,5,2005,-3500,10427.768021979733,-3500,hihi
2005-06-30T00:00:00Z,21458.060360391326,9547.780694488112,6,2005,-4999.999999999999,9124.940903315686,-5000,medhi
2005-12-31T00:00:00Z,53062.45556719803,5319.387520331485,12,2005,-5290.322580645161,9216.433785764426,-5000,hihi
2006-01-31T00:00:00Z,73067.27272908401,12021.882680118568,1,2006,-4516.129032258064,11843.178296361017,-5000,hihi
2006-03-31T00:00:00Z,70822.87958157943,12825.390201308599,3,2006,-1965.170077023443,9316.185524583063,-2000,hihi
2006-12-31T00:00:00Z,20106.01387340069,1999.3615211620966,12,2006,-5290.322580645161,6832.497461771652,-5000,medmed
2007-01-31T00:00:00Z,10919.117296869284,2081.769782993447,1,2007,-5000,6415.494097968071,-5000,lomed
2007-03-31T00:00:00Z,14865.970766722809,2525.1142157687095,3,2007,-3500,5011.089765666933,-3500,medmed
2007-04-30T00:00:00Z,11168.405807152822,2661.809336030563,4,2007,-2114.9421164131845,3440.445850798651,-2000,lomed
2007-06-30T00:00:00Z,13571.46790981097,1408.0194861636749,6,2007,-5000.000000000002,5076.484905535296,-5000,medlo
2007-12-31T00:00:00Z,11856.487709269863,1234.8487367910004,12,2007,-2474.7865248953076,3417.6816391618763,-2000,lolo
2008-01-31T00:00:00Z,24287.628338388353,2477.344941730719,1,2008,-3645.1612903225805,6330.137959087846,-3500,medmed
2008-03-31T00:00:00Z,18068.110035634174,2008.4871647300367,3,2008,-3857.3291884791934,4897.275153765682,-3500,medmed
2008-04-30T00:00:00Z,11927.430636302008,2534.159615965085,4,2008,-2363.9791826557516,2672.3286913757493,-2000,lomed
2008-06-30T00:00:00Z,13681.906050615136,1159.8000286567828,6,2008,-5000.000000000001,4963.926515172319,-5000,medlo
2008-12-31T00:00:00Z,9318.980565038573,1218.0713416173664,12,2008,-2317.798068782563,3184.1677392097918,-2000,lolo
2009-04-30T00:00:00Z,17131.84502371506,3108.7111801164247,4,2009,-2332.938104433559,2752.6699351174807,-2000,medmed
2009-05-31T00:00:00Z,9662.299638253768,2491.7875579708802,5,2009,-2283.4193741919603,2897.381039150946,-2000,lomed
2009-06-30T00:00:00Z,16090.041833277153,1591.1279404563331,6,2009,-4530.309649638193,4658.323347542717,-5000,medlo
2009-12-31T00:00:00Z,10006.89935823422,1422.4323785628878,12,2009,-3280.6923732153923,4342.440257543707,-3500,lolo
2010-01-31T00:00:00Z,27241.605732040913,2867.699234382951,1,2010,-3645.1612903225805,5869.652910539008,-3500,himed
2010-03-31T00:00:00Z,19993.656455930945,2601.93920580483,3,2010,-3500,5134.578183698254,-3500,medmed
2010-04-30T00:00:00Z,23326.969432898466,6176.380990994221,4,2010,-1610.2328585169869,3488.279267051641,-2000,medhi
2010-05-31T00:00:00Z,18891.825354720593,4107.531004995272,5,2010,-1878.2156021613107,3801.7279907428397,-2000,medhi
2010-06-30T00:00:00Z,12968.084469551794,4277.759427516273,6,2010,-5000,6846.128539438321,-5000,lohi
2010-12-31T00:00:00Z,51282.32635348183,11856.358870636102,12,2010,-5290.322580645161,12462.622569012503,-5000,hihi
2011-01-31T00:00:00Z,30525.657342967654,9406.428505830181,1,2011,-4516.1290322580635,9827.751537020826,-5000,hihi
2011-02-28T00:00:00Z,31150.504286255265,9632.89262074853,2,2011,-2290.7505859857333,8001.831779797872,-2000,hihi
2011-04-30T00:00:00Z,40411.417306322204,14434.05133839093,4,2011,-3927.353741954813,9746.612176662375,-3500,hihi
2011-05-31T00:00:00Z,30993.44912390255,12758.17503627111,5,2011,-1524.604335449548,7350.1475941618755,-2000,hihi
2011-06-30T00:00:00Z,30883.22229741034,10363.745999970295,6,2011,-5000,9653.778307400818,-5000,hihi
2011-12-31T00:00:00Z,12454.958630872377,1835.7973983585998,12,2011,-6880.039636976961,8058.2874018186685,less than -5500,lolo
2012-01-31T00:00:00Z,13969.176435185502,2157.6950329964698,1,2012,-4999.999999999999,6709.931091865899,-5000,medmed
2012-02-29T00:00:00Z,13896.22045881038,2201.2692238068366,2,2012,-3652.847284012613,5086.256456468699,-3500,medmed
2012-04-30T00:00:00Z,19515.898719692672,2671.002303790781,4,2012,-2034.8627390045356,3559.8325143230013,-2000,medmed
2012-05-31T00:00:00Z,13839.094805505392,2277.337577956173,5,2012,-2362.2699742551677,2770.4422123587565,-2000,medmed
2012-06-30T00:00:00Z,13905.823885579199,1550.3908709962243,6,2012,-5000,5148.452585196006,-5000,medlo
2012-12-31T00:00:00Z,55309.88588726634,2543.401481861658,12,2012,-5290.322580645161,7829.518807496466,-5000,himed
2013-01-31T00:00:00Z,22313.19755341405,1653.5047462768393,1,2013,-4516.129032258064,5722.422907723724,-5000,medlo
2013-03-31T00:00:00Z,12104.819215367834,1929.9205228430487,3,2013,-3500,4606.257838712336,-3500,lolo
2013-04-30T00:00:00Z,10949.396845451798,2144.178479334179,4,2013,-1853.7704072440222,2781.697931509709,-2000,lomed
2013-06-30T00:00:00Z,14256.210027107705,1021.0676017086887,6,2013,-5000,4901.016464424213,-5000,medlo
2014-01-31T00:00:00Z,8285.65041057372,1382.953489933537,1,2014,-1646.2447222083747,2298.7476060755594,-2000,lolo
2014-03-31T00:00:00Z,17211.763819862506,1796.9218960121336,3,2014,-4625.000000000001,6219.622403755224,-5000,medlo
2014-05-31T00:00:00Z,6961.235669927969,1255.8539434019578,5,2014,-1517.7127840981377,1571.858979115968,-2000,lolo
2014-06-30T00:00:00Z,6806.044508381258,890.1401153560658,6,2014,-1670.646639316995,1091.633024674073,-2000,lolo
2014-12-31T00:00:00Z,37307.76161524962,2703.549895367357,12,2014,-5290.322580645161,7978.79029892061,-5000,himed
2015-03-31T00:00:00Z,9636.285441976384,1713.1711134725515,3,2015,-2374.7125076145253,3302.45260161453,-2000,lolo
2015-05-31T00:00:00Z,6787.416953875441,1275.4240598510057,5,2015,-1811.768162491652,1657.2502117087172,-2000,lolo
2015-06-30T00:00:00Z,8511.52257732325,904.2360655891828,6,2015,-1934.1529784744018,1322.9915328954955,-2000,lolo
2015-12-31T00:00:00Z,9662.509021308555,1272.704764241731,12,2015,-1958.6823350893665,3411.7998514970836,-2000,lolo
2016-01-31T00:00:00Z,30187.518844899863,2750.763889690866,1,2016,-4516.1290322580635,6635.867147470782,-5000,himed
2016-02-29T00:00:00Z,20991.627035264064,2039.5414369074547,2,2016,-3247.8405912326757,4619.379069604602,-3500,medmed
2016-04-30T00:00:00Z,20538.130418465902,3337.4928445472865,4,2016,-2154.890340606964,3183.6866680204234,-2000,medmed
2016-05-31T00:00:00Z,10721.385005408252,2521.3834036914736,5,2016,-1985.0303631922852,2952.391098787702,-2000,lomed
2016-06-30T00:00:00Z,13488.8458198146,1580.3263474739501,6,2016,-4999.99999999998,5154.619726843723,-5000,medlo
2016-12-31T00:00:00Z,39368.754368180744,1265.4858825148212,12,2016,-5290.322580645152,7083.595613005628,-5000,hilo
2017-01-31T00:00:00Z,70431.99192833851,9721.97191844364,1,2017,-4516.1290322580635,11028.639616272663,-5000,hihi
2017-06-30T00:00:00Z,11574.942216617614,14454.061723260744,6,2017,-3005.2556062221906,9572.665661823008,-3500,lohi
2017-12-31T00:00:00Z,15362.961185450451,2018.7922360122645,12,2017,-9387.361241616105,11647.634488722682,less than -5500,medmed
2018-01-31T00:00:00Z,20179.908082149483,2802.075699011017,1,2018,-3645.16129032258,5810.1753325642185,-3500,medmed
